URL,ID,MPN,NAME,BRAND,CATEGORY,TAG,OVERVIEW,FEATURE_1,FEATURE_2,FEATURE_3,FEATURE_4,FEATURE_5,FEATURE_6,FEATURE_7,FEATURE_8,FEATURE_9,FEATURE_10,FEATURE_11,FEATURE_12,FEATURE_13,FEATURE_14,FEATURE_15,FEATURE_16,FEATURE_17,FEATURE_18,FEATURE_19,FEATURE_20,FEATURE_21,FEATURE_22,FEATURE_23,FEATURE_24,FEATURE_25,FEATURE_26,FEATURE_27,FEATURE_28,FEATURE_29,FEATURE_30,FEATURE_31,FEATURE_32,FEATURE_33,FEATURE_34,FEATURE_35,FEATURE_36,FEATURE_37,FEATURE_38,FEATURE_39,FEATURE_40,FEATURE_41,FEATURE_42,FEATURE_43,FEATURE_44,FEATURE_45,FEATURE_46,FEATURE_47,FEATURE_48,FEATURE_49,FEATURE_50,FEATURE_51,SPEC_HEADER_1,SPEC_VALUE_1,SPEC_HEADER_2,SPEC_VALUE_2,SPEC_HEADER_3,SPEC_VALUE_3,SPEC_HEADER_4,SPEC_VALUE_4,SPEC_HEADER_5,SPEC_VALUE_5,SPEC_HEADER_6,SPEC_VALUE_6,SPEC_HEADER_7,SPEC_VALUE_7,SPEC_HEADER_8,SPEC_VALUE_8,SPEC_HEADER_9,SPEC_VALUE_9,SPEC_HEADER_10,SPEC_VALUE_10,SPEC_HEADER_11,SPEC_VALUE_11,SPEC_HEADER_12,SPEC_VALUE_12,SPEC_HEADER_13,SPEC_VALUE_13,SPEC_HEADER_14,SPEC_VALUE_14,SPEC_HEADER_15,SPEC_VALUE_15,SPEC_HEADER_16,SPEC_VALUE_16,SPEC_HEADER_17,SPEC_VALUE_17,SPEC_HEADER_18,SPEC_VALUE_18,SPEC_HEADER_19,SPEC_VALUE_19,SPEC_HEADER_20,SPEC_VALUE_20,SPEC_HEADER_21,SPEC_VALUE_21,SPEC_HEADER_22,SPEC_VALUE_22,SPEC_HEADER_23,SPEC_VALUE_23,SPEC_HEADER_24,SPEC_VALUE_24,SPEC_HEADER_25,SPEC_VALUE_25,SPEC_HEADER_26,SPEC_VALUE_26,SPEC_HEADER_27,SPEC_VALUE_27,SPEC_HEADER_28,SPEC_VALUE_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMG_SRC_1,IMG_SRC_2,IMG_SRC_3,IMG_SRC_4,IMG_SRC_5,IMG_SRC_6,IMG_SRC_7,IMG_SRC_8,IMG_SRC_9,IMG_SRC_10,IMG_SRC_11,IMG_SRC_12,IMG_SRC_13,IMG_SRC_14,IMG_SRC_15,IMG_SRC_16,IMG_SRC_17,IMG_SRC_18,IMG_SRC_19,IMG_SRC_20,IMG_SRC_21,IMG_SRC_22,IMG_SRC_23,IMG_SRC_24,IMG_SRC_25,IMG_SRC_26,IMG_SRC_27,IMG_SRC_28,IMG_SRC_29,IMG_SRC_30,IMG_SRC_31,IMG_SRC_32,IMG_SRC_33,IMG_SRC_34,IMG_SRC_35,IMG_SRC_36,IMG_SRC_37,IMG_SRC_38,IMG_SRC_39,IMG_SRC_40,IMG_SRC_41,IMG_SRC_42,IMG_SRC_43,IMG_SRC_44,IMG_SRC_45,IMG_SRC_46,IMG_SRC_47,IMG_SRC_48,IMG_SRC_49,IMG_SRC_50,IMG_SRC_51,IMG_SRC_52,IMG_SRC_53,IMG_SRC_54,IMG_SRC_55,IMG_SRC_56,IMG_SRC_57,IMG_SRC_58,IMG_SRC_59,IMG_SRC_60
http://www.maxwarehouse.com/products/pack-tape-ss-clr-54-6yd,ACE-9432857,Model: 3450S-RD-OS,3M Scotch 1.88 in. W X 38.2 in. L Heavy Duty Packaging Tape Clear,3M,Home > Storage and Organization,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    When you’re in the middle of packing boxes, the last thing you want to do is search endlessly for the end of the tape. The search is over with Scotch Sure Start Shipping Packaging Tape. This tough, strong tape comes off the roll easily and smoothly with n

                
                </div>","When you’re in the middle of packing boxes, the last thing you want to do is search endlessly for the end of the tape. The search is over with Scotch Sure Start Shipping Packaging Tape. This tough, strong tape comes off the roll easily and smoothly with n",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.34,Length (in.),2.4,Width (in.),5.25,Height (in.),4,UPC,51141914619,Manufacturer Part No,3450S-RD,Product Type,Heavy Duty Packaging Tape,Width,1.88 in.,Reinforced,No,Double Sided,No,Color,Clear,Dispenser Included,Yes,Brand Name,3M,Sub Brand,Scotch,Length,38.2 in.,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/pack-tape-ss-clr-54-6yd-1,ACE-9432691,Model: 3450,3M Scotch 1.88 in. W X 54.6 yd L Heavy Duty Packaging Tape Clear,3M,Home > Storage and Organization,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    When you’re in the middle of packing boxes, the last thing you want to do is search endlessly for the end of the tape. The search is over with Scotch Sure Start Shipping Packaging Tape. This tough, strong tape comes off the roll easily and smoothly with no slivering or splitting. This tape also delivers a smooth and quiet unwind, and when it quietly unwinds off the roll and onto your package, it stays on—keeping your package securely sealed. Clear to the core, Scotch Sure Start Packaging Tape works beautifully for home and office. It stands up to rough handling—but so easy to handle. Scotch Sure Start Shipping Packaging Tape—always easy, always ready to help you get the job done.

                
                </div>","When you’re in the middle of packing boxes, the last thing you want to do is search endlessly for the end of the tape. The search is over with Scotch Sure Start Shipping Packaging Tape. This tough, strong tape comes off the roll easily and smoothly with no slivering or splitting. This tape also delivers a smooth and quiet unwind, and when it quietly unwinds off the roll and onto your package, it stays on—keeping your package securely sealed. Clear to the core, Scotch Sure Start Packaging Tape works beautifully for home and office. It stands up to rough handling—but so easy to handle. Scotch Sure Start Shipping Packaging Tape—always easy, always ready to help you get the job done.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.36,Length (in.),2,Width (in.),4,Height (in.),4,UPC,51141914558,Manufacturer Part No,3450,Width,1.88 in.,Color,Clear,Product Type,Heavy Duty Packaging Tape,Double Sided,No,Dispenser Included,No,Reinforced,No,Length,54.6 yd,Brand Name,3M,Sub Brand,Scotch,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/packing-tape-clr-54-6yd,ACE-9434242,,3M Scotch 1.88 in. W X 54.6 yd L Heavy Duty Packaging Tape Clear,3M,Home > Storage and Organization,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    For the memories you want to keep for a long time and for documents that must be kept safe and sound put Scotch Long Lasting Storage Packaging Tape on the job to seal boxes in storage. Designed for lasting protection, this tape creates a durable seal with its long-lasting adhesive. This tough tape is clear to the core, UV-resistant and stays sealed even in extreme temperatures - 25 to 160 F. Scotch Long Lasting Storage Packaging Tape: Withstands extreme conditions and stands guard for lasting protection.

                
                </div>","For the memories you want to keep for a long time and for documents that must be kept safe and sound put Scotch Long Lasting Storage Packaging Tape on the job to seal boxes in storage. Designed for lasting protection, this tape creates a durable seal with its long-lasting adhesive. This tough tape is clear to the core, UV-resistant and stays sealed even in extreme temperatures - 25 to 160 F. Scotch Long Lasting Storage Packaging Tape: Withstands extreme conditions and stands guard for lasting protection.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.36,Length (in.),2,Width (in.),3.95,Height (in.),4,UPC,51131645967,Manufacturer Part No,3650,Width,1.88 in.,Brand Name,3M,Product Type,Heavy Duty Packaging Tape,Color,Clear,Double Sided,No,Dispenser Included,No,Sub Brand,Scotch,Length,54.6 yd,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/paint-tape-1-41x60yd-3pk,ACE-1666460,Model: 2090-36AP3,ScotchBlue 1.41 in. W X 60 yd L Blue Medium Strength Original Painter's Tape 3 pk,3M,Home > Paint > Glues And Tape > Tapes,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    ScotchBlue Original Multi-Surface Painter's Tape is the tape that DIY painter’s and pros have loved for more than 30 years. Whether you’re protecting your wood trim, painted walls, tile floor or glass windows, this versatile multi-surface tape can stay on surfaces for up to 14 days and then removes easily without leaving any sticky residue behind. Help protect your surfaces while bringing your creative vision to life with the help of ScotchBlue Original Multi-Surface Painter's Tape.

                
                </div>","ScotchBlue Original Multi-Surface Painter's Tape is the tape that DIY painter’s and pros have loved for more than 30 years. Whether you’re protecting your wood trim, painted walls, tile floor or glass windows, this versatile multi-surface tape can stay on surfaces for up to 14 days and then removes easily without leaving any sticky residue behind. Help protect your surfaces while bringing your creative vision to life with the help of ScotchBlue Original Multi-Surface Painter's Tape.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),1.38,Length (in.),4.6,Width (in.),4.6,Height (in.),4.35,UPC,76308928049,Manufacturer Part No,2090-36AP3,Width,1.41 in.,Color,Blue,Adhesion Strength,Medium Strength,Number in Package,3 pk,Removal Timeframe,14 day,Recommended Surface,Multi-Surface,Brand Name,ScotchBlue,Product Type,Original Painter's Tape,Adhesive Type,Acrylic,Length,60 yd,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/paint-tape-2x60yd-3pk,ACE-1664861,Model: 2090-48EP3,ScotchBlue 1.88 in. W X 60 yd L Blue Medium Strength Painter's Tape 3 pk,3M,Home > Paint > Glues And Tape > Tapes,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    ScotchBlue Painter's Tape Original Multi-Surface 2090 is the original blue tape that DIY Painter's and pros have loved for more than 25 years.

                
                </div>",ScotchBlue Painter's Tape Original Multi-Surface 2090 is the original blue tape that DIY Painter's and pros have loved for more than 25 years.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),1.84,Length (in.),4.7,Width (in.),4.7,Height (in.),5.7,UPC,51141318882,Manufacturer Part No,2090-48EP3,Width,1.88 in.,Color,Blue,Product Type,Painter's Tape,Adhesion Strength,Medium Strength,Number in Package,3 pk,Recommended Surface,Multi-Surface,Removal Timeframe,14 day,Length,60 yd,Brand Name,ScotchBlue,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/paint-tape-94x60yd-3pk,ACE-1666452,Model: 2090-24EC3,ScotchBlue .94 in. W X 60 yd L Blue Medium Strength Painter's Tape 3 pk,3M,Home > Paint > Glues And Tape > Tapes,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    ScotchBlue Original Multi-Surface 2090 Painter's Tape delivers sharp paint lines. This tape removes cleanly for up to 14 days without surface or paint damage, even when exposed to direct sunlight. It has a medium adhesion level and is ideal for painted wa

                
                </div>","ScotchBlue Original Multi-Surface 2090 Painter's Tape delivers sharp paint lines. This tape removes cleanly for up to 14 days without surface or paint damage, even when exposed to direct sunlight. It has a medium adhesion level and is ideal for painted wa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.92,Length (in.),2.9,Width (in.),4.65,Height (in.),4.7,UPC,76308911447,Manufacturer Part No,2090-24EC3,Width,.94 in.,Color,Blue,Adhesion Strength,Medium Strength,Product Type,Painter's Tape,Number in Package,3 pk,Recommended Surface,Multi-Surface,Removal Timeframe,14 day,Length,60 yd,Brand Name,ScotchBlue,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/paint-tape-blu-plat-45yd,ACE-1600691,Model: 2098-36CC-XS,ScotchBlue 1.41 in. W X 45 yd L Blue Medium Strength Painter's Tape 1 pk,3M,Home > Paint > Glues And Tape > Tapes,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    ScotchBlue Platinum Painter's Tape delivers a unique kind of durability, so you can be confident in the results. Unlike paper tapes, our 3M advanced poly material helps stop paint seepage and allows you to remove the tape in one easy piece without tearing or slivering. Pull off a better paint job with just one pull.

                
                </div>","ScotchBlue Platinum Painter's Tape delivers a unique kind of durability, so you can be confident in the results. Unlike paper tapes, our 3M advanced poly material helps stop paint seepage and allows you to remove the tape in one easy piece without tearing or slivering. Pull off a better paint job with just one pull.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.44,Length (in.),4.45,Width (in.),4.45,Height (in.),1.55,UPC,76308726584,Manufacturer Part No,2098-36CC-XS,Width,1.41 in.,Color,Blue,Adhesion Strength,Medium Strength,Product Type,Painter's Tape,Removal Timeframe,28 day,Number in Package,1 pk,Recommended Surface,Edging,Brand Name,ScotchBlue,Length,45 yd,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/patch-plus-primer-88-7ml,ACE-1614767,Model: PPP-3-4IN1T,3M Ready to Use White Patch 88.7 ml,3M,"Home > TOOLS & HARDWARE > Hardware > Floors, Walls & Ceilings","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M Patch plus primer is ideal for repairing small holes, cracks and damaged surfaces. Works on drywall, plaster, stucco and wood. 30 minute dry time is based on 1/2 in. diameter hole by 1/8 in. deep. There is no need to prime.

                
                </div>","3M Patch plus primer is ideal for repairing small holes, cracks and damaged surfaces. Works on drywall, plaster, stucco and wood. 30 minute dry time is based on 1/2 in. diameter hole by 1/8 in. deep. There is no need to prime.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.17,Length (in.),1.75,Width (in.),1.75,Height (in.),6.85,UPC,51141401188,Manufacturer Part No,SHR-3-AIO,Brand Name,3M,Ready to Use,Yes,Color,White,Applicator Included,Yes,Sandable,Yes,Product Type,Patch,Container Size,88.7 ml,Packaging Type,Tube,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/patch-plus-primer-88-7ml-1,JEN-9000-6267,,3M Ready to Use White Patch 88.7 ml,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M Patch plus primer is ideal for repairing small holes, cracks and damaged surfaces. Works on drywall, plaster, stucco and wood. 30 minute dry time is based on 1/2 in. diameter hole by 1/8 in. deep. There is no need to prime.

                
                </div>","3M Patch plus primer is ideal for repairing small holes, cracks and damaged surfaces. Works on drywall, plaster, stucco and wood. 30 minute dry time is based on 1/2 in. diameter hole by 1/8 in. deep. There is no need to prime.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.17,Length (in.),1.75,Width (in.),1.75,Height (in.),6.85,UPC,51141401188,Manufacturer Part No,SHR-3-AIO,Brand Name,3M,Ready to Use,Yes,Color,White,Applicator Included,Yes,Sandable,Yes,Product Type,Patch,Container Size,88.7 ml,Packaging Type,Tube,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/safety-vest-class-2-orng-1,ACE-2467710,Model: 94625-80030-PS,3M Scotchlite Reflective Safety Vest with Reflective Stripe Orange One Size Fits Most,3M,Home > Tools > Workwear and Safety Gear,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M Scotchlite High visibility reflective construction safety vest with 5 point tear away has two pockets for storage use. The hook and loop closure offers adjustable fit for most wearers. This safety vest in fluorescent yellow color, has lightweight mesh fabric construction for air circulation and faster drying times.

                
                </div>","3M Scotchlite High visibility reflective construction safety vest with 5 point tear away has two pockets for storage use. The hook and loop closure offers adjustable fit for most wearers. This safety vest in fluorescent yellow color, has lightweight mesh fabric construction for air circulation and faster drying times.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.5,Length (in.),2,Width (in.),7.5,Height (in.),9.25,UPC,78371946258,Manufacturer Part No,94625-80030-PS,Brand Name,3M,Sub Brand,Scotchlite,Reflective,Yes,Material,Polyester Mesh,Color,Orange,Product Type,Safety Vest with Reflective Stripe,Adjustable,Yes,Size,One Size Fits Most,ANSI Certified,Yes,Number in Package,1 pk,Packaging Type,Bagged,Breakaway Design,Yes,Closure Style,Hook and Loop,Machine Washable,Yes,Number of Inside Pockets,2,Number of Outside Pockets,2,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/sandpaper-320g-sc-9x11,EJD-1799642,Model: 27852,3M 11 in. L X 9 in. W 320 Grit Silicon Carbide Sandpaper,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    The 3M™ Paper Sheet 426U is a premium silicon carbide sheet that helps create a smoother finish than aluminum oxide or garnet abrasive products on painted metal and wood substrates. Its resin bond construction provides superior grain retention while the open coat construction, along with the load-resistant coating, combine to provide excellent anti-loading characteristics. The light A-weight backing helps provide conformability over contours and into hard-to-reach areas. The sheet can also be easily cut to fit a hand pad block, inline sanders or finishing or power sanders. Other applications include general sanding, finishing, blending, surface leveling and prep prior to staining or painting. These versatile sanding sheets contain the ideal abrasive grain type and grades for multi-step finishing processes.

                
                </div>","The 3M™ Paper Sheet 426U is a premium silicon carbide sheet that helps create a smoother finish than aluminum oxide or garnet abrasive products on painted metal and wood substrates. Its resin bond construction provides superior grain retention while the open coat construction, along with the load-resistant coating, combine to provide excellent anti-loading characteristics. The light A-weight backing helps provide conformability over contours and into hard-to-reach areas. The sheet can also be easily cut to fit a hand pad block, inline sanders or finishing or power sanders. Other applications include general sanding, finishing, blending, surface leveling and prep prior to staining or painting. These versatile sanding sheets contain the ideal abrasive grain type and grades for multi-step finishing processes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),2.45,Length (in.),11.2,Width (in.),9.12,Height (in.),0.87,UPC,51141278520,Manufacturer Part No,27852,Brand Name,3M,Grit,320 Grit,Material,Silicon Carbide,Product Type,Sandpaper,Wet or Dry,Dry,Packaging Type,Carded,Grit Type,Extra Fine,Length,11 in.,Width,9 in.,Recommended Surface,General Purpose,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/sandpaper-9x11-80g-4pk,ACE-1608603,,3M Sandblaster 11 in. L X 9 in. W 80 Grit Ceramic Sandpaper 4 pk,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Get the job done in a flash with the help of 3M™ SandBlaster™ No Slip Grip™ Sanding Sheets. This premium sandpaper makes sanding your surface a breeze with its No Slip Grip™ backing and high quality materials. Each large sheet is perfect for customizing to your needs and its unique coating resists clogging. Whether you're sanding wood, drywall or metal, each sheet can be used on wet or dry surfaces and the durable backing stands up to the job. Whether you're working construction or refinishing a piece of furniture, rely on 3M™ SandBlaster™ Advanced Sanding Sheets to get the job done right.

                
                </div>","Get the job done in a flash with the help of 3M™ SandBlaster™ No Slip Grip™ Sanding Sheets. This premium sandpaper makes sanding your surface a breeze with its No Slip Grip™ backing and high quality materials. Each large sheet is perfect for customizing to your needs and its unique coating resists clogging. Whether you're sanding wood, drywall or metal, each sheet can be used on wet or dry surfaces and the durable backing stands up to the job. Whether you're working construction or refinishing a piece of furniture, rely on 3M™ SandBlaster™ Advanced Sanding Sheets to get the job done right.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.33,Length (in.),0.5,Width (in.),9.35,Height (in.),12.1,UPC,76308496739,Manufacturer Part No,20080-G-4,Brand Name,3M,Length,11 in.,Width,9 in.,Grit,80 Grit,Grit Type,Coarse,Material,Ceramic,Product Type,Sandpaper,Number in Package,4 pk,Packaging Type,Carded,Wet or Dry,Wet and Dry,Recommended Surface,"Fiberglass, Metal, Paint, Plastic and Wood",Sub Brand,Sandblaster,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
